1,532,0.06543597869418537
2,1064,0.03942801578401219
3,1596,0.025902548012867056
4,2128,0.018321001164626184
5,2660,0.016925399498343062
6,3192,0.020427772758052715
7,3724,0.02169854357143834
8,4256,0.03463869146613571
9,4788,0.03475184271795405
10,5320,0.05761865668240594
11,5852,0.07027470961420682
12,6384,0.06726577075375699
13,6916,0.06292876624655512
14,7448,0.0626085087358568
15,7980,0.09290217236763289
16,8512,0.07458942937212712
17,9044,0.07213543425964923
18,9576,0.08287878058531008
19,10108,0.08169421906292029
20,10640,0.07323744426088027
21,11172,0.0763419925349345
22,11704,0.07698187446817983
23,12236,0.08010778519314701
24,12768,0.07298120701672815
25,13300,0.0710278619664804
26,13832,0.07436570811556703
27,14364,0.08483246070529991
28,14896,0.09128853481279359
29,15428,0.07023504114146045
30,15960,0.06267966257978994
31,16492,0.06040301714058738
32,17024,0.06610946371355521
33,17556,0.06441399146966142
34,18088,0.053817475806879
35,18620,0.06482533005521075
36,19152,0.06276609918631385
37,19684,0.0595386353974929
38,20216,0.058103845745115415
39,20748,0.05352661952050236
40,21280,0.04568988527541145
41,21812,0.046110389837680586
42,22344,0.04848177260415413
43,22876,0.04451728658684058
44,23408,0.04195022884075453
45,23940,0.04585491439232892
46,24472,0.04270643505677958
47,25004,0.04163517247737507
48,25536,0.044295483870288525
49,26068,0.04258529952633576
50,26600,0.035605416951285614
51,27132,0.029733762620053155
52,27664,0.03641837568561383
53,28196,0.04183545127495361
54,28728,0.035772821303417975
55,29260,0.040074538059500696
56,29792,0.034493513426326075
57,30324,0.033389043058295834
58,30856,0.0327328049450488
59,31388,0.033058125448690384
60,31920,0.03178364223667828
61,32452,0.028002704326303755
62,32984,0.028140589258008122
63,33516,0.03203161419645726
64,34048,0.03083230494643143
65,34580,0.02881894633846923
66,35112,0.03219935822814244
67,35644,0.028661138709873576
68,36176,0.027766762188943292
69,36708,0.031812566135016894
70,37240,0.02738646744691611
71,37772,0.027361485357475828
72,38304,0.02683827112630317
73,38836,0.02980488628175673
74,39368,0.03156849157668316
75,39900,0.0272411453563537
76,40432,0.029206975424328045
77,40964,0.028992936664312536
78,41496,0.02637651525186643
79,42028,0.029458530098211987
80,42560,0.02839518707576144
81,43092,0.025274640114293888
82,43624,0.026077171405864522
83,44156,0.02598188586252039
84,44688,0.0245303137885937
85,45220,0.028863547784977232
86,45752,0.025198130499334306
87,46284,0.025376545135634053
88,46816,0.023289313527157098
89,47348,0.025391017431461275
90,47880,0.024131948244937463
91,48412,0.024623298758691504
92,48944,0.026970162226155274
93,49476,0.02515633203230377
94,50008,0.025154744015193648
95,50540,0.027134601162928703
96,51072,0.0265320220229784
97,51604,0.02546947708027559
98,52136,0.0260948711208688
99,52668,0.023859630880044693
100,53200,0.026928507184257308
