1,4811,158.64583251195856
2,9622,-25.502702346984922
3,14433,-49.40428891178972
4,19244,-70.79778117544808
5,24055,-88.55281478019148
6,28866,-95.88213217082526
7,33677,-99.7008161019496
8,38488,-102.77468332256157
9,43299,-105.1470117023843
10,48110,-107.49467083541055
11,52921,-109.51474149676623
12,57732,-111.23705514873345
13,62543,-112.70188544619681
14,67354,-114.38148931464839
15,72165,-115.88341384884524
16,76976,-117.12665229913128
17,81787,-118.5566385237845
18,86598,-120.44403450584689
19,91409,-122.34372990127909
20,96220,-124.4201246890772
21,101031,-126.32550214863795
22,105842,-127.73407548084946
23,110653,-129.22929708686596
24,115464,-130.74440280911926
25,120275,-132.15851211230688
26,125086,-133.08752792983213
27,129897,-134.2590624298432
28,134708,-135.55993599853008
29,139519,-136.8686244871829
30,144330,-137.77093219459738
31,149141,-138.8485918221467
32,153952,-139.90298185029363
33,158763,-140.56378307513006
34,163574,-141.42335811084533
35,168385,-141.768947954164
36,173196,-142.49755388464854
37,178007,-143.27941126834327
38,182818,-143.3165306284779
39,187629,-144.4123500513946
40,192440,-144.98573535228564
41,197251,-145.17846828477346
42,202062,-145.54635529804565
43,206873,-146.54052048506546
44,211684,-146.7151680825233
45,216495,-147.48906186582937
46,221306,-147.8509297708889
47,226117,-148.35198040599263
48,230928,-149.03587745059133
49,235739,-149.2377369543094
50,240550,-149.68219121640794
51,245361,-150.04426170837556
52,250172,-150.58787362973473
53,254983,-150.83866716764297
54,259794,-151.19070048779218
55,264605,-151.57216938140115
56,269416,-151.7012525497814
57,274227,-152.50457359366297
58,279038,-152.58280214869885
59,283849,-152.85290318094403
60,288660,-153.14901866131825
61,293471,-153.6849754010781
62,298282,-154.11252268900424
63,303093,-154.18815349863513
64,307904,-153.96628656666832
65,312715,-155.6661950672176
66,317526,-155.8988092422882
67,322337,-156.13982278446824
68,327148,-156.6234533912153
69,331959,-157.1065652522593
70,336770,-156.94702529272897
71,341581,-158.02099572583907
72,346392,-158.30024800035963
73,351203,-158.44698994473393
74,356014,-158.96930610372877
75,360825,-158.84034449106144
76,365636,-158.66602331941328
77,370447,-159.71333313860484
78,375258,-159.80157668534545
79,380069,-159.52122276653446
80,384880,-160.64718937601276
81,389691,-160.59497552918089
82,394502,-160.63796061751898
83,399313,-160.8405978001222
84,404124,-160.8371695782335
85,408935,-161.1037644017786
86,413746,-161.03182661278137
87,418557,-161.06563648595753
88,423368,-162.23351066698777
89,428179,-161.7269225813351
90,432990,-161.73531256711203
91,437801,-161.5597259273303
92,442612,-162.74188004935564
93,447423,-163.23307211635466
94,452234,-163.19709411665497
95,457045,-163.35771677226936
96,461856,-163.70854146811106
97,466667,-163.67455094630245
98,471478,-164.22542073438728
99,476289,-164.13289446484842
100,481100,-163.1308151658224
