1,1000,77.3
2,2000,65.6
3,3000,102.6
4,4000,166.2
5,5000,143.9
6,6000,361.4
7,7000,349.6
8,8000,322.2
9,9000,583.3
10,10000,562.7
11,11000,412.9
12,12000,728.7
13,13000,663.5
14,14000,1000.0
15,15000,1000.0
16,16000,1000.0
17,17000,1000.0
18,18000,1000.0
19,19000,1000.0
20,20000,1000.0
21,21000,1000.0
22,22000,1000.0
23,23000,1000.0
24,24000,1000.0
25,25000,439.8
26,26000,1000.0
27,27000,997.3
28,28000,1000.0
29,29000,1000.0
30,30000,1000.0
31,31000,1000.0
32,32000,762.5
33,33000,1000.0
34,34000,1000.0
35,35000,1000.0
36,36000,1000.0
37,37000,1000.0
38,38000,1000.0
39,39000,1000.0
40,40000,1000.0
41,41000,1000.0
42,42000,1000.0
43,43000,1000.0
44,44000,1000.0
45,45000,1000.0
46,46000,356.0
47,47000,1000.0
48,48000,1000.0
49,49000,1000.0
50,50000,1000.0
51,51000,1000.0
52,52000,1000.0
53,53000,1000.0
54,54000,1000.0
55,55000,1000.0
56,56000,1000.0
57,57000,1000.0
58,58000,1000.0
59,59000,1000.0
60,60000,1000.0
61,61000,1000.0
62,62000,1000.0
63,63000,1000.0
64,64000,1000.0
65,65000,1000.0
66,66000,1000.0
67,67000,1000.0
68,68000,1000.0
69,69000,1000.0
70,70000,843.2
71,71000,1000.0
72,72000,1000.0
73,73000,1000.0
74,74000,1000.0
75,75000,1000.0
76,76000,1000.0
77,77000,1000.0
78,78000,1000.0
79,79000,1000.0
80,80000,1000.0
81,81000,1000.0
82,82000,1000.0
83,83000,1000.0
84,84000,1000.0
85,85000,1000.0
86,86000,1000.0
87,87000,1000.0
88,88000,1000.0
89,89000,1000.0
90,90000,1000.0
91,91000,1000.0
92,92000,1000.0
93,93000,1000.0
94,94000,1000.0
95,95000,1000.0
96,96000,1000.0
97,97000,1000.0
98,98000,1000.0
99,99000,1000.0
100,100000,1000.0
