1,10000,-31.78439853885919
2,20000,-40.369006265848874
3,30000,-45.833623097181324
4,40000,-48.88910213449597
5,50000,-51.45385684069395
6,60000,-52.22422481441498
7,70000,-54.120492954599854
8,80000,-54.82120123257637
9,90000,-55.0164095508337
10,100000,-56.06186160732508
11,110000,-55.86738821227551
12,120000,-56.699315621626376
13,130000,-56.460681177169086
14,140000,-56.938777343904974
15,150000,-57.33777898847461
16,160000,-57.37746451299191
17,170000,-57.19932980285883
18,180000,-57.436245636987685
19,190000,-57.558459481906894
20,200000,-57.94375237345695
21,210000,-58.092426265540716
22,220000,-57.378598110985756
23,230000,-58.103612932378056
24,240000,-58.75758040584326
25,250000,-58.28883889588118
26,260000,-59.07262516944409
27,270000,-59.66223546062708
28,280000,-60.137380762881044
29,290000,-59.91929561784267
30,300000,-60.018315478777886
31,310000,-60.32308188322782
32,320000,-60.46473297635913
33,330000,-60.995400060236456
34,340000,-61.09102323641777
35,350000,-61.19810231745839
36,360000,-61.3941979618907
37,370000,-61.53812451155186
38,380000,-62.08201551157236
39,390000,-62.4553565464735
40,400000,-63.19456094138622
41,410000,-63.71539970237016
42,420000,-64.32117028157711
43,430000,-64.85701216239929
44,440000,-65.18693569971323
45,450000,-65.80388886886836
46,460000,-65.80385252372027
47,470000,-66.51792107975483
48,480000,-66.87667952806353
49,490000,-66.77940799898803
50,500000,-67.17602491843701
51,510000,-67.21409776009321
52,520000,-67.39167942346334
53,530000,-67.70649738173485
54,540000,-67.34582281485795
55,550000,-67.54916104124784
56,560000,-68.2622720784545
57,570000,-68.11203020071983
58,580000,-68.35628996897935
59,590000,-68.33694783045054
60,600000,-68.16769055901766
61,610000,-68.46383033213615
62,620000,-68.5275312106371
63,630000,-68.6677778481722
64,640000,-68.44297313274146
65,650000,-68.6065845985651
66,660000,-68.91172298132182
67,670000,-69.27896408606172
68,680000,-69.22697888009549
69,690000,-68.89142727805972
70,700000,-69.0002394175768
71,710000,-69.18519964386225
72,720000,-69.60223998712897
73,730000,-69.26664358110428
74,740000,-69.32151315989495
75,750000,-69.31458857472539
76,760000,-69.74267588547468
77,770000,-69.13477145047784
78,780000,-69.73158673465252
79,790000,-69.51220881966353
80,800000,-69.66925294530988
81,810000,-69.90647284376026
82,820000,-70.03599164495468
83,830000,-69.66022954007387
84,840000,-69.51653801072835
85,850000,-69.65883655843734
86,860000,-69.79539255781769
87,870000,-69.92082249032855
88,880000,-69.74923299674988
89,890000,-69.86500840525628
90,900000,-69.66730086951256
91,910000,-70.08623665173053
92,920000,-70.09473504273892
93,930000,-70.21125801421404
94,940000,-70.08064510878324
95,950000,-70.18950444742441
96,960000,-70.1712250998795
97,970000,-70.53524948080778
98,980000,-70.41650226497055
99,990000,-69.83827599823475
100,1000000,-70.44319516432286
